id,week_num,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202152-114492,156,114492,84,Clover,87997,17.3,Core,92.0,60.0
202201-114492,157,114492,84,Clover,87997,17.3,Core,28.0,78.0
202202-114492,158,114492,84,Clover,87997,17.3,Core,20.0,49.0
202203-114492,159,114492,84,Clover,87997,17.3,Core,7.0,50.0
202204-114492,160,114492,84,Clover,87997,17.3,Core,26.0,56.0
202205-114492,161,114492,84,Clover,87997,17.3,Core,2.0,53.0
202206-114492,162,114492,84,Clover,87997,17.3,Core,0.0,83.0
202207-114492,163,114492,84,Clover,87997,17.3,Core,6.0,74.0
202208-114492,164,114492,84,Clover,87997,17.3,Core,2.0,109.0
202209-114492,165,114492,84,Clover,87997,17.3,Core,9.0,100.0
202210-114492,166,114492,84,Clover,87997,17.3,Core,0.0,111.0
202211-114492,167,114492,84,Clover,87997,17.3,Core,28.0,68.0
202212-114492,168,114492,84,Clover,87997,17.3,Core,9.0,54.0
202213-114492,169,114492,84,Clover,87997,17.3,Core,9.0,40.0
202214-114492,170,114492,84,Clover,87997,17.3,Core,12.0,26.0
202215-114492,171,114492,84,Clover,87997,17.3,Core,0.0,29.0
202216-114492,172,114492,84,Clover,87997,17.3,Core,0.0,42.0
202217-114492,173,114492,84,Clover,87997,17.3,Core,0.0,81.0
202218-114492,174,114492,84,Clover,87997,17.3,Core,0.0,169.0
202219-114492,175,114492,84,Clover,87997,17.3,Core,35.0,128.0
202220-114492,176,114492,84,Clover,87997,17.3,Core,0.0,162.0
202221-114492,177,114492,84,Clover,87997,17.3,Core,52.0,84.0
202222-114492,178,114492,84,Clover,87997,17.3,Core,25.0,57.0
202223-114492,179,114492,84,Clover,87997,17.3,Core,0.0,64.0
202224-114492,180,114492,84,Clover,87997,17.3,Core,12.0,45.0
202225-114492,181,114492,84,Clover,87997,17.3,Core,0.0,53.0
202226-114492,182,114492,84,Clover,87997,17.3,Core,5.0,45.0
202227-114492,183,114492,84,Clover,87997,17.3,Core,4.0,64.0
202228-114492,184,114492,84,Clover,87997,17.3,Core,16.0,40.0
202229-114492,185,114492,84,Clover,87997,17.3,Core,10.0,30.0
202230-114492,186,114492,84,Clover,87997,17.3,Core,11.0,27.0
202231-114492,187,114492,84,Clover,87997,17.3,Core,0.0,45.0
202232-114492,188,114492,84,Clover,87997,17.3,Core,62.0,139.0
202233-114492,189,114492,84,Clover,87997,17.3,Core,12.0,158.0
202234-114492,190,114492,84,Clover,87997,17.3,Core,71.0,136.0
202235-114492,191,114492,84,Clover,87997,17.3,Core,7.0,197.0
202236-114492,192,114492,84,Clover,87997,17.3,Core,52.0,118.0
202237-114492,193,114492,84,Clover,87997,17.3,Core,7.0,110.0
202238-114492,194,114492,84,Clover,87997,17.3,Core,49.0,61.0
202239-114492,195,114492,84,Clover,87997,17.3,Core,21.0,50.0
202240-114492,196,114492,84,Clover,87997,17.3,Core,46.0,59.0
202241-114492,197,114492,84,Clover,87997,17.3,Core,19.0,108.0
202242-114492,198,114492,84,Clover,87997,17.3,Core,21.0,157.0
202243-114492,199,114492,84,Clover,87997,17.3,Core,16.0,245.0
202244-114492,200,114492,84,Clover,87997,17.3,Core,92.0,153.0
202245-114492,201,114492,84,Clover,87997,17.3,Core,28.0,136.0
202246-114492,202,114492,84,Clover,87997,17.3,Core,0.0,160.0
202247-114492,203,114492,84,Clover,87997,17.3,Core,27.0,133.0
202248-114492,204,114492,84,Clover,87997,17.3,Core,1.0,149.0
202249-114492,205,114492,84,Clover,87997,17.3,Core,33.0,112.0
202250-114492,206,114492,84,Clover,87997,17.3,Core,15.0,144.0
202251-114492,207,114492,84,Clover,87997,17.3,Core,5.0,194.0
202252-114492,208,114492,15,Clover,87997,17.3,Core,7.0,151.0
202301-114492,209,114492,15,Clover,87997,17.3,Core,38.0,96.0
202302-114492,210,114492,15,Clover,87997,17.3,Core,0.0,99.0
202303-114492,211,114492,84,Clover,87997,17.3,Core,90.0,164.0
202304-114492,212,114492,15,Clover,87997,17.3,Core,208.0,85.0
202305-114492,213,114492,15,Clover,87997,17.3,Core,213.0,74.0
202306-114492,214,114492,15,Clover,87997,17.3,Core,116.0,89.0
202307-114492,215,114492,84,Clover,87997,17.3,Core,88.0,230.0
202308-114492,216,114492,84,Clover,87997,17.3,Core,39.0,191.0
202309-114492,217,114492,84,Clover,87997,17.3,Core,28.0,446.0
202310-114492,218,114492,84,Clover,87997,17.3,Core,90.0,462.0
202311-114492,219,114492,84,Clover,87997,17.3,Core,140.0,310.0
202312-114492,220,114492,84,Clover,87997,17.3,Core,134.0,238.0
202313-114492,221,114492,84,Clover,87997,17.3,Core,53.0,207.0
202314-114492,222,114492,84,Clover,87997,17.3,Core,28.0,281.0
202315-114492,223,114492,84,Clover,87997,17.3,Core,72.0,281.0
202316-114492,224,114492,84,Clover,87997,17.3,Core,115.0,166.0
202317-114492,225,114492,84,Clover,87997,17.3,Core,68.0,173.0
202318-114492,226,114492,84,Clover,87997,17.3,Core,29.0,144.0
202140-116466,144,116466,36,Clover,128611,15.6,Core,51.0,109.0
202141-116466,145,116466,36,Clover,128611,15.6,Core,142.0,0.0
202142-116466,146,116466,36,Clover,128611,15.6,Core,69.0,27.0
202143-116466,147,116466,36,Clover,128611,15.6,Core,22.0,20.0
202144-116466,148,116466,36,Clover,128611,15.6,Core,1.0,26.0
202146-116466,150,116466,36,Clover,128611,15.6,Core,0.0,26.0
202148-116466,152,116466,36,Clover,128611,15.6,Core,15.0,101.0
202149-116466,153,116466,36,Clover,128611,15.6,Core,35.0,115.0
202150-116466,154,116466,36,Clover,128611,15.6,Core,39.0,138.0
202151-116466,155,116466,36,Clover,128611,15.6,Core,69.0,71.0
202152-116466,156,116466,36,Clover,128611,15.6,Core,26.0,45.0
202201-116466,157,116466,36,Clover,128611,15.6,Core,19.0,45.0
202202-116466,158,116466,36,Clover,128611,15.6,Core,26.0,38.0
202203-116466,159,116466,36,Clover,128611,15.6,Core,121.0,54.0
202217-116466,173,116466,78,Clover,128611,15.6,Core,47.0,172.0
202218-116466,174,116466,78,Clover,128611,15.6,Core,102.0,103.0
202219-116466,175,116466,78,Clover,128611,15.6,Core,75.0,61.0
202220-116466,176,116466,78,Clover,128611,15.6,Core,62.0,44.0
202221-116466,177,116466,78,Clover,128611,15.6,Core,70.0,25.0
202222-116466,178,116466,78,Clover,128611,15.6,Core,172.0,0.0
202223-116466,179,116466,78,Clover,128611,15.6,Core,150.0,83.0
202224-116466,180,116466,78,Clover,128611,15.6,Core,120.0,159.0
202225-116466,181,116466,78,Clover,128611,15.6,Core,104.0,93.0
202226-116466,182,116466,78,Clover,128611,15.6,Core,96.0,51.0
202227-116466,183,116466,78,Clover,128611,15.6,Core,79.0,44.0
202228-116466,184,116466,78,Clover,128611,15.6,Core,47.0,65.0
202229-116466,185,116466,78,Clover,128611,15.6,Core,47.0,126.0
202230-116466,186,116466,78,Clover,128611,15.6,Core,186.0,110.0
202231-116466,187,116466,78,Clover,128611,15.6,Core,47.0,120.0
202232-116466,188,116466,78,Clover,128611,15.6,Core,74.0,199.0
202233-116466,189,116466,78,Clover,128611,15.6,Core,102.0,133.0
202234-116466,190,116466,78,Clover,128611,15.6,Core,65.0,120.0
202235-116466,191,116466,78,Clover,128611,15.6,Core,65.0,93.0
202236-116466,192,116466,78,Clover,128611,15.6,Core,65.0,93.0
202237-116466,193,116466,78,Clover,128611,15.6,Core,50.0,125.0
202238-116466,194,116466,78,Clover,128611,15.6,Core,56.0,120.0
202239-116466,195,116466,78,Clover,128611,15.6,Core,54.0,151.0
202240-116466,196,116466,78,Clover,128611,15.6,Core,80.0,250.0
202241-116466,197,116466,78,Clover,128611,15.6,Core,95.0,84.0
202242-116466,198,116466,78,Clover,128611,15.6,Core,58.0,67.0
202243-116466,199,116466,78,Clover,128611,15.6,Core,63.0,4.0
202244-116466,200,116466,78,Clover,128611,15.6,Core,63.0,48.0
202245-116466,201,116466,78,Clover,128611,15.6,Core,135.0,106.0
202246-116466,202,116466,78,Clover,128611,15.6,Core,39.0,67.0
202247-116466,203,116466,78,Clover,128611,15.6,Core,124.0,56.0
202248-116466,204,116466,78,Clover,128611,15.6,Core,62.0,132.0
202249-116466,205,116466,78,Clover,128611,15.6,Core,59.0,230.0
202250-116466,206,116466,78,Clover,128611,15.6,Core,97.0,212.0
202251-116466,207,116466,78,Clover,128611,15.6,Core,59.0,223.0
202252-116466,208,116466,78,Clover,128611,15.6,Core,105.0,136.0
202301-116466,209,116466,15,Clover,128611,15.6,Core,43.0,50.0
202302-116466,210,116466,15,Clover,128611,15.6,Core,3.0,81.0
202303-116466,211,116466,36,Clover,128611,15.6,Core,2.0,151.0
202304-116466,212,116466,78,Clover,128611,15.6,Core,104.0,215.0
202305-116466,213,116466,78,Clover,128611,15.6,Core,139.0,226.0
202306-116466,214,116466,78,Clover,128611,15.6,Core,87.0,212.0
202307-116466,215,116466,78,Clover,128611,15.6,Core,163.0,187.0
202308-116466,216,116466,78,Clover,128611,15.6,Core,119.0,192.0
202309-116466,217,116466,78,Clover,128611,15.6,Core,85.0,308.0
202310-116466,218,116466,78,Clover,128611,15.6,Core,111.0,289.0
202311-116466,219,116466,78,Clover,128611,15.6,Core,100.0,271.0
202312-116466,220,116466,78,Clover,128611,15.6,Core,132.0,139.0
202313-116466,221,116466,78,Clover,128611,15.6,Core,124.0,91.0
202314-116466,222,116466,78,Clover,128611,15.6,Core,65.0,58.0
202315-116466,223,116466,78,Clover,128611,15.6,Core,12.0,90.0
202316-116466,224,116466,78,Clover,128611,15.6,Core,83.0,85.0
202317-116466,225,116466,78,Clover,128611,15.6,Core,71.0,93.0
202318-116466,226,116466,78,Clover,128611,15.6,Core,86.0,112.0
202206-119427,162,119427,90,Goku,139248,14.0,Core,121.0,119.0
202207-119427,163,119427,90,Goku,139248,14.0,Core,0.0,120.0
202208-119427,164,119427,90,Goku,139248,14.0,Core,0.0,132.0
202209-119427,165,119427,90,Goku,139248,14.0,Core,47.0,61.0
202210-119427,166,119427,90,Goku,139248,14.0,Core,22.0,27.0
202211-119427,167,119427,90,Goku,139248,14.0,Core,10.0,12.0
202212-119427,168,119427,90,Goku,139248,14.0,Core,5.0,4.0
202214-119427,170,119427,90,Goku,139248,14.0,Core,2.0,0.0
202215-119427,171,119427,90,Goku,139248,14.0,Core,0.0,0.0
202216-119427,172,119427,90,Goku,139248,14.0,Core,0.0,0.0
202217-119427,173,119427,90,Goku,139248,14.0,Core,0.0,0.0
202218-119427,174,119427,90,Goku,139248,14.0,Core,0.0,0.0
202219-119427,175,119427,90,Goku,139248,14.0,Core,1.0,0.0
202220-119427,176,119427,90,Goku,139248,14.0,Core,0.0,0.0
202221-119427,177,119427,90,Goku,139248,14.0,Core,0.0,1.0
202222-119427,178,119427,90,Goku,139248,14.0,Core,0.0,5.0
202223-119427,179,119427,90,Goku,139248,14.0,Core,0.0,14.0
202224-119427,180,119427,90,Goku,139248,14.0,Core,0.0,31.0
202225-119427,181,119427,90,Goku,139248,14.0,Core,0.0,67.0
202226-119427,182,119427,90,Goku,139248,14.0,Core,0.0,84.0
202227-119427,183,119427,90,Goku,139248,14.0,Core,6.0,75.0
202228-119427,184,119427,90,Goku,139248,14.0,Core,22.0,42.0
202229-119427,185,119427,90,Goku,139248,14.0,Core,4.0,35.0
202230-119427,186,119427,90,Goku,139248,14.0,Core,6.0,26.0
202231-119427,187,119427,90,Goku,139248,14.0,Core,0.0,33.0
202232-119427,188,119427,90,Goku,139248,14.0,Core,3.0,39.0
202233-119427,189,119427,93,Goku,139248,14.0,Core,1.0,126.0
202234-119427,190,119427,93,Goku,139248,14.0,Core,0.0,135.0
202235-119427,191,119427,93,Goku,139248,14.0,Core,25.0,103.0
202236-119427,192,119427,93,Goku,139248,14.0,Core,25.0,96.0
202237-119427,193,119427,93,Goku,139248,14.0,Core,25.0,57.0
202238-119427,194,119427,93,Goku,139248,14.0,Core,4.0,54.0
202239-119427,195,119427,93,Goku,139248,14.0,Core,12.0,46.0
202240-119427,196,119427,93,Goku,139248,14.0,Core,31.0,24.0
202241-119427,197,119427,90,Goku,139248,14.0,Core,2.0,3.0
202242-119427,198,119427,93,Goku,139248,14.0,Core,0.0,19.0
202243-119427,199,119427,93,Goku,139248,14.0,Core,0.0,19.0
202244-119427,200,119427,93,Goku,139248,14.0,Core,0.0,40.0
202245-119427,201,119427,93,Goku,139248,14.0,Core,0.0,77.0
202246-119427,202,119427,90,Goku,139248,14.0,Core,0.0,56.0
202247-119427,203,119427,93,Goku,139248,14.0,Core,0.0,207.0
202248-119427,204,119427,93,Goku,139248,14.0,Core,28.0,176.0
202249-119427,205,119427,93,Goku,139248,14.0,Core,4.0,179.0
202250-119427,206,119427,93,Goku,139248,14.0,Core,24.0,174.0
202251-119427,207,119427,90,Goku,139248,14.0,Core,26.0,55.0
202252-119427,208,119427,93,Goku,139248,14.0,Core,6.0,144.0
202301-119427,209,119427,90,Goku,139248,14.0,Core,121.0,74.0
202302-119427,210,119427,93,Goku,139248,14.0,Core,136.0,209.0
202303-119427,211,119427,15,Goku,139248,14.0,Core,0.0,88.0
202304-119427,212,119427,93,Goku,139248,14.0,Core,212.0,132.0
202305-119427,213,119427,90,Goku,139248,14.0,Core,8.0,107.0
202306-119427,214,119427,93,Goku,139248,14.0,Core,82.0,176.0
202307-119427,215,119427,93,Goku,139248,14.0,Core,82.0,171.0
202308-119427,216,119427,93,Goku,139248,14.0,Core,168.0,201.0
202309-119427,217,119427,93,Goku,139248,14.0,Core,112.0,158.0
202310-119427,218,119427,93,Goku,139248,14.0,Core,153.0,202.0
202311-119427,219,119427,93,Goku,139248,14.0,Core,102.0,217.0
202312-119427,220,119427,93,Goku,139248,14.0,Core,164.0,180.0
202313-119427,221,119427,93,Goku,139248,14.0,Core,126.0,254.0
202314-119427,222,119427,93,Goku,139248,14.0,Core,34.0,355.0
202315-119427,223,119427,93,Goku,139248,14.0,Core,27.0,328.0
202316-119427,224,119427,93,Goku,139248,14.0,Core,75.0,306.0
202317-119427,225,119427,93,Goku,139248,14.0,Core,36.0,281.0
202318-119427,226,119427,93,Goku,139248,14.0,Core,15.0,324.0
202203-127323,159,127323,90,Doraemon,188565,15.6,Gaming,0.0,31.0
202204-127323,160,127323,90,Doraemon,188565,15.6,Gaming,0.0,56.0
202205-127323,161,127323,90,Doraemon,188565,15.6,Gaming,6.0,47.0
202206-127323,162,127323,90,Doraemon,188565,15.6,Gaming,121.0,66.0
202207-127323,163,127323,90,Doraemon,188565,15.6,Gaming,1.0,124.0
202208-127323,164,127323,90,Doraemon,188565,15.6,Gaming,7.0,114.0
202209-127323,165,127323,90,Doraemon,188565,15.6,Gaming,37.0,58.0
202210-127323,166,127323,90,Doraemon,188565,15.6,Gaming,13.0,38.0
202211-127323,167,127323,90,Doraemon,188565,15.6,Gaming,0.0,43.0
202212-127323,168,127323,90,Doraemon,188565,15.6,Gaming,9.0,73.0
202214-127323,170,127323,90,Doraemon,188565,15.6,Gaming,3.0,149.0
202215-127323,171,127323,90,Doraemon,188565,15.6,Gaming,4.0,143.0
202216-127323,172,127323,90,Doraemon,188565,15.6,Gaming,2.0,212.0
202217-127323,173,127323,90,Doraemon,188565,15.6,Gaming,68.0,236.0
202218-127323,174,127323,90,Doraemon,188565,15.6,Gaming,101.0,135.0
202219-127323,175,127323,90,Doraemon,188565,15.6,Gaming,67.0,82.0
202220-127323,176,127323,90,Doraemon,188565,15.6,Gaming,49.0,79.0
202221-127323,177,127323,90,Doraemon,188565,15.6,Gaming,112.0,117.0
202222-127323,178,127323,90,Doraemon,188565,15.6,Gaming,0.0,145.0
202223-127323,179,127323,90,Doraemon,188565,15.6,Gaming,125.0,126.0
202224-127323,180,127323,90,Doraemon,188565,15.6,Gaming,27.0,199.0
202225-127323,181,127323,90,Doraemon,188565,15.6,Gaming,55.0,259.0
202226-127323,182,127323,90,Doraemon,188565,15.6,Gaming,185.0,340.0
202227-127323,183,127323,90,Doraemon,188565,15.6,Gaming,116.0,368.0
202228-127323,184,127323,90,Doraemon,188565,15.6,Gaming,118.0,229.0
202229-127323,185,127323,90,Doraemon,188565,15.6,Gaming,98.0,198.0
202230-127323,186,127323,90,Doraemon,188565,15.6,Gaming,86.0,286.0
202231-127323,187,127323,90,Doraemon,188565,15.6,Gaming,99.0,268.0
202232-127323,188,127323,90,Doraemon,188565,15.6,Gaming,140.0,188.0
202233-127323,189,127323,90,Doraemon,188565,15.6,Gaming,89.0,222.0
202234-127323,190,127323,90,Doraemon,188565,15.6,Gaming,49.0,243.0
202235-127323,191,127323,90,Doraemon,188565,15.6,Gaming,56.0,289.0
202236-127323,192,127323,90,Doraemon,188565,15.6,Gaming,126.0,157.0
202237-127323,193,127323,90,Doraemon,188565,15.6,Gaming,103.0,75.0
202238-127323,194,127323,90,Doraemon,188565,15.6,Gaming,49.0,41.0
202239-127323,195,127323,90,Doraemon,188565,15.6,Gaming,6.0,35.0
202240-127323,196,127323,90,Doraemon,188565,15.6,Gaming,15.0,20.0
202241-127323,197,127323,90,Doraemon,188565,15.6,Gaming,138.0,23.0
202242-127323,198,127323,93,Doraemon,188565,15.6,Gaming,84.0,0.0
202243-127323,199,127323,93,Doraemon,188565,15.6,Gaming,51.0,206.0
202244-127323,200,127323,93,Doraemon,188565,15.6,Gaming,38.0,168.0
202245-127323,201,127323,93,Doraemon,188565,15.6,Gaming,53.0,176.0
202246-127323,202,127323,90,Doraemon,188565,15.6,Gaming,62.0,126.0
202247-127323,203,127323,90,Doraemon,188565,15.6,Gaming,88.0,136.0
202248-127323,204,127323,90,Doraemon,188565,15.6,Gaming,61.0,75.0
202249-127323,205,127323,90,Doraemon,188565,15.6,Gaming,30.0,62.0
202250-127323,206,127323,90,Doraemon,188565,15.6,Gaming,29.0,89.0
202251-127323,207,127323,90,Doraemon,188565,15.6,Gaming,24.0,83.0
202252-127323,208,127323,90,Doraemon,188565,15.6,Gaming,13.0,63.0
202301-127323,209,127323,90,Doraemon,188565,15.6,Gaming,4.0,59.0
202302-127323,210,127323,90,Doraemon,188565,15.6,Gaming,0.0,89.0
202303-127323,211,127323,15,Doraemon,188565,15.6,Gaming,11.0,74.0
202304-127323,212,127323,90,Doraemon,188565,15.6,Gaming,81.0,177.0
202305-127323,213,127323,90,Doraemon,188565,15.6,Gaming,62.0,113.0
202306-127323,214,127323,90,Doraemon,188565,15.6,Gaming,42.0,117.0
202307-127323,215,127323,90,Doraemon,188565,15.6,Gaming,61.0,103.0
202308-127323,216,127323,93,Doraemon,188565,15.6,Gaming,91.0,221.0
202309-127323,217,127323,93,Doraemon,188565,15.6,Gaming,3.0,353.0
202310-127323,218,127323,93,Doraemon,188565,15.6,Gaming,54.0,294.0
202311-127323,219,127323,93,Doraemon,188565,15.6,Gaming,221.0,73.0
202312-127323,220,127323,93,Doraemon,188565,15.6,Gaming,190.0,263.0
202313-127323,221,127323,93,Doraemon,188565,15.6,Gaming,220.0,276.0
202314-127323,222,127323,93,Doraemon,188565,15.6,Gaming,77.0,188.0
202315-127323,223,127323,93,Doraemon,188565,15.6,Gaming,47.0,183.0
202316-127323,224,127323,93,Doraemon,188565,15.6,Gaming,32.0,147.0
202317-127323,225,127323,93,Doraemon,188565,15.6,Gaming,46.0,103.0
202318-127323,226,127323,93,Doraemon,188565,15.6,Gaming,22.0,125.0
202203-129297,159,129297,90,Doraemon,190499,15.6,Gaming,1.0,132.0
202204-129297,160,129297,90,Doraemon,190499,15.6,Gaming,0.0,132.0
202205-129297,161,129297,90,Doraemon,190499,15.6,Gaming,56.0,98.0
202206-129297,162,129297,90,Doraemon,190499,15.6,Gaming,153.0,50.0
202207-129297,163,129297,93,Doraemon,190499,15.6,Gaming,14.0,280.0
202208-129297,164,129297,93,Doraemon,190499,15.6,Gaming,29.0,254.0
202209-129297,165,129297,93,Doraemon,190499,15.6,Gaming,119.0,180.0
202210-129297,166,129297,93,Doraemon,190499,15.6,Gaming,123.0,216.0
202211-129297,167,129297,93,Doraemon,190499,15.6,Gaming,172.0,127.0
202212-129297,168,129297,93,Doraemon,190499,15.6,Gaming,108.0,116.0
202213-129297,169,129297,93,Doraemon,190499,15.6,Gaming,9.0,125.0
202214-129297,170,129297,93,Doraemon,190499,15.6,Gaming,22.0,129.0
202215-129297,171,129297,93,Doraemon,190499,15.6,Gaming,34.0,83.0
202216-129297,172,129297,93,Doraemon,190499,15.6,Gaming,11.0,90.0
202217-129297,173,129297,93,Doraemon,190499,15.6,Gaming,0.0,156.0
202218-129297,174,129297,90,Doraemon,190499,15.6,Gaming,2.0,109.0
202219-129297,175,129297,93,Doraemon,190499,15.6,Gaming,44.0,157.0
202220-129297,176,129297,93,Doraemon,190499,15.6,Gaming,36.0,136.0
202221-129297,177,129297,93,Doraemon,190499,15.6,Gaming,48.0,103.0
202222-129297,178,129297,90,Doraemon,190499,15.6,Gaming,0.0,79.0
202223-129297,179,129297,93,Doraemon,190499,15.6,Gaming,39.0,101.0
202224-129297,180,129297,93,Doraemon,190499,15.6,Gaming,19.0,90.0
202225-129297,181,129297,93,Doraemon,190499,15.6,Gaming,12.0,135.0
202226-129297,182,129297,93,Doraemon,190499,15.6,Gaming,40.0,130.0
202227-129297,183,129297,90,Doraemon,190499,15.6,Gaming,1.0,56.0
202228-129297,184,129297,90,Doraemon,190499,15.6,Gaming,0.0,78.0
202229-129297,185,129297,90,Doraemon,190499,15.6,Gaming,0.0,79.0
202230-129297,186,129297,90,Doraemon,190499,15.6,Gaming,13.0,60.0
202231-129297,187,129297,93,Doraemon,190499,15.6,Gaming,26.0,188.0
202232-129297,188,129297,93,Doraemon,190499,15.6,Gaming,13.0,177.0
202233-129297,189,129297,93,Doraemon,190499,15.6,Gaming,14.0,273.0
202234-129297,190,129297,93,Doraemon,190499,15.6,Gaming,46.0,203.0
202235-129297,191,129297,93,Doraemon,190499,15.6,Gaming,36.0,173.0
202236-129297,192,129297,93,Doraemon,190499,15.6,Gaming,22.0,216.0
202237-129297,193,129297,93,Doraemon,190499,15.6,Gaming,70.0,117.0
202238-129297,194,129297,93,Doraemon,190499,15.6,Gaming,18.0,89.0
202239-129297,195,129297,93,Doraemon,190499,15.6,Gaming,0.0,117.0
202240-129297,196,129297,93,Doraemon,190499,15.6,Gaming,0.0,216.0
202241-129297,197,129297,90,Doraemon,190499,15.6,Gaming,0.0,231.0
202242-129297,198,129297,93,Doraemon,190499,15.6,Gaming,7.0,331.0
202243-129297,199,129297,93,Doraemon,190499,15.6,Gaming,85.0,221.0
202244-129297,200,129297,93,Doraemon,190499,15.6,Gaming,29.0,177.0
202245-129297,201,129297,93,Doraemon,190499,15.6,Gaming,6.0,240.0
202246-129297,202,129297,90,Doraemon,190499,15.6,Gaming,24.0,168.0
202247-129297,203,129297,90,Doraemon,190499,15.6,Gaming,50.0,93.0
202248-129297,204,129297,96,Doraemon,190499,15.6,Gaming,13.0,379.0
202249-129297,205,129297,93,Doraemon,190499,15.6,Gaming,12.0,172.0
202250-129297,206,129297,93,Doraemon,190499,15.6,Gaming,15.0,185.0
202251-129297,207,129297,90,Doraemon,190499,15.6,Gaming,2.0,46.0
202252-129297,208,129297,93,Doraemon,190499,15.6,Gaming,41.0,5.0
202301-129297,209,129297,90,Doraemon,190499,15.6,Gaming,0.0,97.0
202302-129297,210,129297,96,Doraemon,190499,15.6,Gaming,54.0,414.0
202304-129297,212,129297,96,Doraemon,190499,15.6,Gaming,74.0,391.0
202305-129297,213,129297,90,Doraemon,190499,15.6,Gaming,0.0,166.0
202306-129297,214,129297,96,Doraemon,190499,15.6,Gaming,70.0,352.0
202307-129297,215,129297,93,Doraemon,190499,15.6,Gaming,30.0,219.0
202308-129297,216,129297,93,Doraemon,190499,15.6,Gaming,31.0,179.0
202309-129297,217,129297,93,Doraemon,190499,15.6,Gaming,0.0,179.0
202310-129297,218,129297,93,Doraemon,190499,15.6,Gaming,57.0,125.0
202311-129297,219,129297,93,Doraemon,190499,15.6,Gaming,46.0,125.0
202312-129297,220,129297,93,Doraemon,190499,15.6,Gaming,84.0,57.0
202313-129297,221,129297,93,Doraemon,190499,15.6,Gaming,110.0,25.0
202314-129297,222,129297,93,Doraemon,190499,15.6,Gaming,9.0,10.0
202315-129297,223,129297,93,Doraemon,190499,15.6,Gaming,5.0,5.0
202316-129297,224,129297,93,Doraemon,190499,15.6,Gaming,1.0,4.0
202317-129297,225,129297,93,Doraemon,190499,15.6,Gaming,0.0,14.0
202318-129297,226,129297,93,Doraemon,190499,15.6,Gaming,4.0,33.0
202214-130284,170,130284,21,Doraemon,191466,15.6,Gaming,27.0,99.0
202217-130284,173,130284,93,Doraemon,191466,15.6,Gaming,10.0,211.0
202218-130284,174,130284,21,Doraemon,191466,15.6,Gaming,6.0,135.0
202219-130284,175,130284,93,Doraemon,191466,15.6,Gaming,83.0,52.0
202220-130284,176,130284,93,Doraemon,191466,15.6,Gaming,32.0,156.0
202221-130284,177,130284,93,Doraemon,191466,15.6,Gaming,148.0,129.0
202222-130284,178,130284,21,Doraemon,191466,15.6,Gaming,26.0,54.0
202223-130284,179,130284,93,Doraemon,191466,15.6,Gaming,109.0,133.0
202224-130284,180,130284,93,Doraemon,191466,15.6,Gaming,32.0,134.0
202225-130284,181,130284,93,Doraemon,191466,15.6,Gaming,23.0,217.0
202226-130284,182,130284,93,Doraemon,191466,15.6,Gaming,20.0,233.0
202227-130284,183,130284,21,Doraemon,191466,15.6,Gaming,72.0,121.0
202228-130284,184,130284,21,Doraemon,191466,15.6,Gaming,48.0,97.0
202229-130284,185,130284,21,Doraemon,191466,15.6,Gaming,11.0,132.0
202230-130284,186,130284,21,Doraemon,191466,15.6,Gaming,32.0,102.0
202231-130284,187,130284,93,Doraemon,191466,15.6,Gaming,18.0,126.0
202232-130284,188,130284,93,Doraemon,191466,15.6,Gaming,50.0,60.0
202233-130284,189,130284,93,Doraemon,191466,15.6,Gaming,69.0,31.0
202234-130284,190,130284,93,Doraemon,191466,15.6,Gaming,24.0,7.0
202235-130284,191,130284,93,Doraemon,191466,15.6,Gaming,33.0,19.0
202236-130284,192,130284,93,Doraemon,191466,15.6,Gaming,7.0,12.0
202237-130284,193,130284,93,Doraemon,191466,15.6,Gaming,49.0,15.0
202238-130284,194,130284,93,Doraemon,191466,15.6,Gaming,20.0,31.0
202239-130284,195,130284,93,Doraemon,191466,15.6,Gaming,10.0,51.0
202240-130284,196,130284,93,Doraemon,191466,15.6,Gaming,18.0,48.0
202241-130284,197,130284,21,Doraemon,191466,15.6,Gaming,6.0,65.0
202242-130284,198,130284,93,Doraemon,191466,15.6,Gaming,11.0,135.0
202243-130284,199,130284,93,Doraemon,191466,15.6,Gaming,55.0,216.0
202244-130284,200,130284,93,Doraemon,191466,15.6,Gaming,123.0,145.0
202245-130284,201,130284,93,Doraemon,191466,15.6,Gaming,34.0,166.0
202246-130284,202,130284,21,Doraemon,191466,15.6,Gaming,28.0,94.0
202247-130284,203,130284,21,Doraemon,191466,15.6,Gaming,62.0,78.0
202248-130284,204,130284,93,Doraemon,191466,15.6,Gaming,43.0,190.0
202249-130284,205,130284,93,Doraemon,191466,15.6,Gaming,73.0,256.0
202250-130284,206,130284,93,Doraemon,191466,15.6,Gaming,92.0,164.0
202251-130284,207,130284,21,Doraemon,191466,15.6,Gaming,45.0,117.0
202252-130284,208,130284,93,Doraemon,191466,15.6,Gaming,42.0,235.0
202301-130284,209,130284,21,Doraemon,191466,15.6,Gaming,62.0,199.0
202302-130284,210,130284,93,Doraemon,191466,15.6,Gaming,157.0,311.0
202303-130284,211,130284,21,Doraemon,191466,15.6,Gaming,103.0,150.0
202304-130284,212,130284,93,Doraemon,191466,15.6,Gaming,90.0,214.0
